116,19,Φύλαξη αποσκευών,Personal and missed staff
116,20,Υπηρεσίες για παιδιά,Flights Policy and security
116,21,Ιατρικές υπηρεσίες,Airport Services
116,22,"Τράπεζες, ATMs και ταχυδρομείο",City Information andchoices
116,23,Ανταλλακτήρια συναλλάγματος,Airport Services
116,24,Τέχνη και πολιτισμός,City Information andchoices
116,25,E-parking,Parking
116,26,Χώροι στάθμευσης,Parking
116,27,Διαδικασίες στάθμευσης,Parking
116,28,Βοηθητικές υπηρεσίες μετακίνησης,Flights Policy and security
116,29,Καταστήματα,City Information andchoices
116,30,Εστιατόρια-καφέ,City Information andchoices
116,31,Προσφορές και νέα προιόντα,Offers
116,32,Εγγύηση καλύτερης τιμής αγορών,Airport Services
116,33,Πρόσβαση στο αεροδρόμιο,Access to and from Airport
116,34,Ταξί και λιμουζίνες,Access to and from Airport
116,35,Οδηγίες για προκαθορισμένες διαδρομές προς αεροδρόμιο,Access to and from Airport
116,36,Ηλεκτρονικό check-in,Flights Policy and security
116,37,Πρόσβαση στο διαδίκτυο,Airport Services
116,38,Εφαρμογές για χρήση στο αεροδρόμιο,Flights Policy and security
116,39,Εμπορικό πάρκο,City Information andchoices
116,40,Εκθεσιακό κέντρο,City Information andchoices
119,1,Πληροφορίες πτήσεων,Πτήσεις
119,2,Απευθείας πτήσεις,Πτήσεις
119,3,Πτήσεις μέσω Αθήνας,Το αεροδρόμιο
119,4,Ενημέρωση πτήσεων,Πτήσεις
119,5,Προσφορές εισιτηρίων,Πτήσεις
119,6,Άφιξη επιβατών,Πτήσεις
119,7,Μετεπιβίβαση επιβατών,Πτήσεις
119,8,Ξενοδοχείο στο αεροδρόμιο,Υπηρεσίες
119,9,Τουριστικές πληροφορίες,Υπηρεσίες
119,10,Μετατροπή συναλλάγματος,Υπηρεσίες
119,11,Ενοικίαση αυτοκινήτων,Υπηρεσίες
119,12,Αεροπορικές εταιρίες,Το αεροδρόμιο
119,13,Διαδικασίες ελέγχου ασφαλείας,Το αεροδρόμιο
119,14,Απαγορευμένα είδη κατά την πτήση,Ειδικά θέματα
119,15,Ταξιδεύοντας με κατοικίδια,Ειδικά θέματα
119,16,Έλεγχος διαβατηρίων,Το αεροδρόμιο
119,17,Αναζήτηση αποσκευών ,Ειδικά θέματα
119,18,Απολεσθέντα αντικείμενα,Ειδικά θέματα
119,19,Φύλαξη αποσκευών,Υπηρεσίες
119,20,Υπηρεσίες για παιδιά,Στο αεροδρόμιο
119,21,Ιατρικές υπηρεσίες,Υπηρεσίες
119,22,"Τράπεζες, ATMs και ταχυδρομείο",Υπηρεσίες
119,23,Ανταλλακτήρια συναλλάγματος,Υπηρεσίες
119,24,Τέχνη και πολιτισμός,Στο αεροδρόμιο
119,25,E-parking,Το αεροδρόμιο
119,26,Χώροι στάθμευσης,Το αεροδρόμιο
119,27,Διαδικασίες στάθμευσης,Το αεροδρόμιο
119,28,Βοηθητικές υπηρεσίες μετακίνησης,Το αεροδρόμιο
119,29,Καταστήματα,Στο αεροδρόμιο
119,30,Εστιατόρια-καφέ,Στο αεροδρόμιο
119,31,Προσφορές και νέα προιόντα,Στο αεροδρόμιο
119,32,Εγγύηση καλύτερης τιμής αγορών,Το αεροδρόμιο
119,33,Πρόσβαση στο αεροδρόμιο,Το αεροδρόμιο
119,34,Ταξί και λιμουζίνες,Υπηρεσίες
119,35,Οδηγίες για προκαθορισμένες διαδρομές προς αεροδρόμιο,Το αεροδρόμιο
119,36,Ηλεκτρονικό check-in,Πτήσεις
119,37,Πρόσβαση στο διαδίκτυο,Στο αεροδρόμιο
119,38,Εφαρμογές για χρήση στο αεροδρόμιο,Το αεροδρόμιο
119,39,Εμπορικό πάρκο,Στο αεροδρόμιο
119,40,Εκθεσιακό κέντρο,Στο αεροδρόμιο
120,1,Πληροφορίες πτήσεων,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,2,Απευθείας πτήσεις,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,3,Πτήσεις μέσω Αθήνας,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,4,Ενημέρωση πτήσεων,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,5,Προσφορές εισιτηρίων,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,6,Άφιξη επιβατών,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,7,Μετεπιβίβαση επιβατών,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,8,Ξενοδοχείο στο αεροδρόμιο,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,9,Τουριστικές πληροφορίες,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,10,Μετατροπή συναλλάγματος,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,11,Ενοικίαση αυτοκινήτων,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,12,Αεροπορικές εταιρίες,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,13,Διαδικασίες ελέγχου ασφαλείας,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,14,Απαγορευμένα είδη κατά την πτήση,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,15,Ταξιδεύοντας με κατοικίδια,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,16,Έλεγχος διαβατηρίων,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,17,Αναζήτηση αποσκευών ,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,18,Απολεσθέντα αντικείμενα,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,19,Φύλαξη αποσκευών,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,20,Υπηρεσίες για παιδιά,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,21,Ιατρικές υπηρεσίες,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,22,"Τράπεζες, ATMs και ταχυδρομείο",ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,23,Ανταλλακτήρια συναλλάγματος,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,24,Τέχνη και πολιτισμός,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,25,E-parking,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,26,Χώροι στάθμευσης,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,27,Διαδικασίες στάθμευσης,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,28,Βοηθητικές υπηρεσίες μετακίνησης,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,29,Καταστήματα,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,30,Εστιατόρια-καφέ,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,31,Προσφορές και νέα προιόντα,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,32,Εγγύηση καλύτερης τιμής αγορών,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,33,Πρόσβαση στο αεροδρόμιο,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,34,Ταξί και λιμουζίνες,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,35,Οδηγίες για προκαθορισμένες διαδρομές προς αεροδρόμιο,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,36,Ηλεκτρονικό check-in,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,37,Πρόσβαση στο διαδίκτυο,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,38,Εφαρμογές για χρήση στο αεροδρόμιο,ΤΑΞΙΔΙ ΑΝΑΨΥΧΗΣ
120,39,Εμπορικό πάρκο,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
120,40,Εκθεσιακό κέντρο,ΣΤΟ ΑΕΡΟΔΡΟΜΙΟ
122,1,Πληροφορίες πτήσεων,fligth's infos
122,2,Απευθείας πτήσεις,fligth's infos
122,3,Πτήσεις μέσω Αθήνας,fligth's infos
122,4,Ενημέρωση πτήσεων,fligth's infos
122,5,Προσφορές εισιτηρίων,fligth's infos
122,6,Άφιξη επιβατών,fligth's infos
122,7,Μετεπιβίβαση επιβατών,fligth's infos
122,8,Ξενοδοχείο στο αεροδρόμιο,fligth's infos
122,9,Τουριστικές πληροφορίες,other infos
122,10,Μετατροπή συναλλάγματος,other infos
122,11,Ενοικίαση αυτοκινήτων,fligth's infos
122,12,Αεροπορικές εταιρίες,other infos
122,13,Διαδικασίες ελέγχου ασφαλείας,fligth's infos
122,14,Απαγορευμένα είδη κατά την πτήση,fligth's infos
122,15,Ταξιδεύοντας με κατοικίδια,other infos
122,16,Έλεγχος διαβατηρίων,fligth's infos
122,17,Αναζήτηση αποσκευών ,fligth's infos
122,18,Απολεσθέντα αντικείμενα,fligth's infos
122,19,Φύλαξη αποσκευών,fligth's infos
122,20,Υπηρεσίες για παιδιά,fligth's infos
122,21,Ιατρικές υπηρεσίες,fligth's infos
122,22,"Τράπεζες, ATMs και ταχυδρομείο",other infos
122,23,Ανταλλακτήρια συναλλάγματος,other infos
122,24,Τέχνη και πολιτισμός,other infos
122,25,E-parking,fligth's infos
122,26,Χώροι στάθμευσης,fligth's infos
122,27,Διαδικασίες στάθμευσης,other infos
122,28,Βοηθητικές υπηρεσίες μετακίνησης,other infos
122,29,Καταστήματα,other infos
122,30,Εστιατόρια-καφέ,other infos
122,31,Προσφορές και νέα προιόντα,other infos
122,32,Εγγύηση καλύτερης τιμής αγορών,other infos
122,33,Πρόσβαση στο αεροδρόμιο,fligth's infos
122,34,Ταξί και λιμουζίνες,fligth's infos
122,35,Οδηγίες για προκαθορισμένες διαδρομές προς αεροδρόμιο,fligth's infos
122,36,Ηλεκτρονικό check-in,fligth's infos
122,37,Πρόσβαση στο διαδίκτυο,other infos
122,38,Εφαρμογές για χρήση στο αεροδρόμιο,fligth's infos
122,39,Εμπορικό πάρκο,other infos
122,40,Εκθεσιακό κέντρο,other infos
124,1,Πληροφορίες πτήσεων,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,2,Απευθείας πτήσεις,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,3,Πτήσεις μέσω Αθήνας,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,4,Ενημέρωση πτήσεων,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,5,Προσφορές εισιτηρίων,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,6,Άφιξη επιβατών,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,7,Μετεπιβίβαση επιβατών,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,8,Ξενοδοχείο στο αεροδρόμιο,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,9,Τουριστικές πληροφορίες,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,10,Μετατροπή συναλλάγματος,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,11,Ενοικίαση αυτοκινήτων,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,12,Αεροπορικές εταιρίες,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,13,Διαδικασίες ελέγχου ασφαλείας,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,14,Απαγορευμένα είδη κατά την πτήση,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,15,Ταξιδεύοντας με κατοικίδια,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,16,Έλεγχος διαβατηρίων,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,17,Αναζήτηση αποσκευών ,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,18,Απολεσθέντα αντικείμενα,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,19,Φύλαξη αποσκευών,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,20,Υπηρεσίες για παιδιά,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,21,Ιατρικές υπηρεσίες,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,22,"Τράπεζες, ATMs και ταχυδρομείο",ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,23,Ανταλλακτήρια συναλλάγματος,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,24,Τέχνη και πολιτισμός,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,25,E-parking,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,26,Χώροι στάθμευσης,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,27,Διαδικασίες στάθμευσης,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,28,Βοηθητικές υπηρεσίες μετακίνησης,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,29,Καταστήματα,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,30,Εστιατόρια-καφέ,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,31,Προσφορές και νέα προιόντα,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,32,Εγγύηση καλύτερης τιμής αγορών,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,33,Πρόσβαση στο αεροδρόμιο,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,34,Ταξί και λιμουζίνες,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,35,Οδηγίες για προκαθορισμένες διαδρομές προς αεροδρόμιο,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,36,Ηλεκτρονικό check-in,ΑΝΑΖΗΤΗΣΗ ΠΤΗΣΗΣ
124,37,Πρόσβαση στο διαδίκτυο,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,38,Εφαρμογές για χρήση στο αεροδρόμιο,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,39,Εμπορικό πάρκο,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
124,40,Εκθεσιακό κέντρο,ΑΠΟ/ΠΡΟΣ ΤΟ ΑΕΡΟΔΡΟΜΙΟ
126,1,Πληροφορίες πτήσεων,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,2,Απευθείας πτήσεις,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,3,Πτήσεις μέσω Αθήνας,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,4,Ενημέρωση πτήσεων,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,5,Προσφορές εισιτηρίων,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,6,Άφιξη επιβατών,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,7,Μετεπιβίβαση επιβατών,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,8,Ξενοδοχείο στο αεροδρόμιο,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΕΣΤΙΑΤΟΡΙΑ
126,9,Τουριστικές πληροφορίες,ΥΠΗΡΕΣΙΕΣ
126,10,Μετατροπή συναλλάγματος,ΥΠΗΡΕΣΙΕΣ
126,11,Ενοικίαση αυτοκινήτων,ΠΡΟΣΒΑΣΗ ΚΑΙ ΣΤΑΘΜΕΥΣΗ
126,12,Αεροπορικές εταιρίες,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,13,Διαδικασίες ελέγχου ασφαλείας,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,14,Απαγορευμένα είδη κατά την πτήση,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,15,Ταξιδεύοντας με κατοικίδια,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,16,Έλεγχος διαβατηρίων,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,17,Αναζήτηση αποσκευών ,ΥΠΗΡΕΣΙΕΣ
126,18,Απολεσθέντα αντικείμενα,ΥΠΗΡΕΣΙΕΣ
126,19,Φύλαξη αποσκευών,ΥΠΗΡΕΣΙΕΣ
126,20,Υπηρεσίες για παιδιά,ΥΠΗΡΕΣΙΕΣ
126,21,Ιατρικές υπηρεσίες,ΥΠΗΡΕΣΙΕΣ
126,22,"Τράπεζες, ATMs και ταχυδρομείο",ΥΠΗΡΕΣΙΕΣ
126,23,Ανταλλακτήρια συναλλάγματος,ΥΠΗΡΕΣΙΕΣ
126,24,Τέχνη και πολιτισμός,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΕΣΤΙΑΤΟΡΙΑ
126,25,E-parking,ΠΡΟΣΒΑΣΗ ΚΑΙ ΣΤΑΘΜΕΥΣΗ
126,26,Χώροι στάθμευσης,ΠΡΟΣΒΑΣΗ ΚΑΙ ΣΤΑΘΜΕΥΣΗ
126,27,Διαδικασίες στάθμευσης,ΠΡΟΣΒΑΣΗ ΚΑΙ ΣΤΑΘΜΕΥΣΗ
126,28,Βοηθητικές υπηρεσίες μετακίνησης,ΠΡΟΣΒΑΣΗ ΚΑΙ ΣΤΑΘΜΕΥΣΗ
126,29,Καταστήματα,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΕΣΤΙΑΤΟΡΙΑ
126,30,Εστιατόρια-καφέ,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΕΣΤΙΑΤΟΡΙΑ
126,31,Προσφορές και νέα προιόντα,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΕΣΤΙΑΤΟΡΙΑ
126,32,Εγγύηση καλύτερης τιμής αγορών,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΕΣΤΙΑΤΟΡΙΑ
126,33,Πρόσβαση στο αεροδρόμιο,ΠΡΟΣΒΑΣΗ ΚΑΙ ΣΤΑΘΜΕΥΣΗ
126,34,Ταξί και λιμουζίνες,ΠΡΟΣΒΑΣΗ ΚΑΙ ΣΤΑΘΜΕΥΣΗ
126,35,Οδηγίες για προκαθορισμένες διαδρομές προς αεροδρόμιο,ΠΡΟΣΒΑΣΗ ΚΑΙ ΣΤΑΘΜΕΥΣΗ
126,36,Ηλεκτρονικό check-in,ΠΛΗΡΟΦΟΡΙΕΣ ΠΤΗΣΕΩΝ
126,37,Πρόσβαση στο διαδίκτυο,ΥΠΗΡΕΣΙΕΣ
126,38,Εφαρμογές για χρήση στο αεροδρόμιο,ΥΠΗΡΕΣΙΕΣ
126,39,Εμπορικό πάρκο,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΕΣΤΙΑΤΟΡΙΑ
126,40,Εκθεσιακό κέντρο,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΕΣΤΙΑΤΟΡΙΑ
127,1,Πληροφορίες πτήσεων,ΠΤΗΣΕΙΣ
127,2,Απευθείας πτήσεις,ΠΤΗΣΕΙΣ
127,3,Πτήσεις μέσω Αθήνας,ΠΤΗΣΕΙΣ
127,4,Ενημέρωση πτήσεων,ΠΤΗΣΕΙΣ
127,5,Προσφορές εισιτηρίων,ΠΤΗΣΕΙΣ
127,6,Άφιξη επιβατών,ΠΤΗΣΕΙΣ
127,7,Μετεπιβίβαση επιβατών,ΠΤΗΣΕΙΣ
127,8,Ξενοδοχείο στο αεροδρόμιο,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΨΥΧΑΓΩΓΙΑ
127,9,Τουριστικές πληροφορίες,ΥΠΗΡΕΣΙΕΣ  ΚΑΙ ΠΛΗΡΟΦΟΡΙΕΣ
127,10,Μετατροπή συναλλάγματος,ΤΡΑΠΕΖΕΣ ΚΑΙ ΣΥΝΑΛΛΑΓΜΑ
127,11,Ενοικίαση αυτοκινήτων,ΟΔΗΓΙΕΣ ΣΤΑΘΜΕΥΣΗΣ
127,12,Αεροπορικές εταιρίες,ΥΠΗΡΕΣΙΕΣ  ΚΑΙ ΠΛΗΡΟΦΟΡΙΕΣ
127,13,Διαδικασίες ελέγχου ασφαλείας,ΠΤΗΣΕΙΣ
127,14,Απαγορευμένα είδη κατά την πτήση,ΥΠΗΡΕΣΙΕΣ  ΚΑΙ ΠΛΗΡΟΦΟΡΙΕΣ
127,15,Ταξιδεύοντας με κατοικίδια,ΥΠΗΡΕΣΙΕΣ  ΚΑΙ ΠΛΗΡΟΦΟΡΙΕΣ
127,16,Έλεγχος διαβατηρίων,ΠΤΗΣΕΙΣ
127,17,Αναζήτηση αποσκευών ,ΥΠΗΡΕΣΙΕΣ  ΚΑΙ ΠΛΗΡΟΦΟΡΙΕΣ
127,18,Απολεσθέντα αντικείμενα,ΥΠΗΡΕΣΙΕΣ  ΚΑΙ ΠΛΗΡΟΦΟΡΙΕΣ
127,19,Φύλαξη αποσκευών,ΥΠΗΡΕΣΙΕΣ  ΚΑΙ ΠΛΗΡΟΦΟΡΙΕΣ
127,20,Υπηρεσίες για παιδιά,ΥΠΗΡΕΣΙΕΣ  ΚΑΙ ΠΛΗΡΟΦΟΡΙΕΣ
127,21,Ιατρικές υπηρεσίες,ΥΠΗΡΕΣΙΕΣ  ΚΑΙ ΠΛΗΡΟΦΟΡΙΕΣ
127,22,"Τράπεζες, ATMs και ταχυδρομείο",ΤΡΑΠΕΖΕΣ ΚΑΙ ΣΥΝΑΛΛΑΓΜΑ
127,23,Ανταλλακτήρια συναλλάγματος,ΤΡΑΠΕΖΕΣ ΚΑΙ ΣΥΝΑΛΛΑΓΜΑ
127,24,Τέχνη και πολιτισμός,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΨΥΧΑΓΩΓΙΑ
127,25,E-parking,ΟΔΗΓΙΕΣ ΣΤΑΘΜΕΥΣΗΣ
127,26,Χώροι στάθμευσης,ΟΔΗΓΙΕΣ ΣΤΑΘΜΕΥΣΗΣ
127,27,Διαδικασίες στάθμευσης,ΟΔΗΓΙΕΣ ΣΤΑΘΜΕΥΣΗΣ
127,28,Βοηθητικές υπηρεσίες μετακίνησης,ΟΔΗΓΙΕΣ ΣΤΑΘΜΕΥΣΗΣ
127,29,Καταστήματα,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΨΥΧΑΓΩΓΙΑ
127,30,Εστιατόρια-καφέ,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΨΥΧΑΓΩΓΙΑ
127,31,Προσφορές και νέα προιόντα,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΨΥΧΑΓΩΓΙΑ
127,32,Εγγύηση καλύτερης τιμής αγορών,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΨΥΧΑΓΩΓΙΑ
127,33,Πρόσβαση στο αεροδρόμιο,ΟΔΗΓΙΕΣ ΣΤΑΘΜΕΥΣΗΣ
127,34,Ταξί και λιμουζίνες,ΟΔΗΓΙΕΣ ΣΤΑΘΜΕΥΣΗΣ
127,35,Οδηγίες για προκαθορισμένες διαδρομές προς αεροδρόμιο,ΟΔΗΓΙΕΣ ΣΤΑΘΜΕΥΣΗΣ
127,36,Ηλεκτρονικό check-in,ΠΤΗΣΕΙΣ
127,37,Πρόσβαση στο διαδίκτυο,ΔΙΑΔΙΚΤΥΟ
127,38,Εφαρμογές για χρήση στο αεροδρόμιο,ΔΙΑΔΙΚΤΥΟ
127,39,Εμπορικό πάρκο,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΨΥΧΑΓΩΓΙΑ
127,40,Εκθεσιακό κέντρο,ΚΑΤΑΣΤΗΜΑΤΑ ΚΑΙ ΨΥΧΑΓΩΓΙΑ
128,1,Πληροφορίες πτήσεων,FLIGHTS
128,2,Απευθείας πτήσεις,BOOKINGS
128,3,Πτήσεις μέσω Αθήνας,BOOKINGS
128,4,Ενημέρωση πτήσεων,BOOKINGS
128,5,Προσφορές εισιτηρίων,FLIGHTS
128,6,Άφιξη επιβατών,BOOKINGS
128,7,Μετεπιβίβαση επιβατών,BOOKINGS
128,8,Ξενοδοχείο στο αεροδρόμιο,GENERAL
128,9,Τουριστικές πληροφορίες,GENERAL
128,10,Μετατροπή συναλλάγματος,GENERAL
128,11,Ενοικίαση αυτοκινήτων,FLIGHTS
128,12,Αεροπορικές εταιρίες,WEB
128,13,Διαδικασίες ελέγχου ασφαλείας,BOOKINGS
128,14,Απαγορευμένα είδη κατά την πτήση,BOOKINGS
128,15,Ταξιδεύοντας με κατοικίδια,FLIGHTS
128,16,Έλεγχος διαβατηρίων,FLIGHTS
128,17,Αναζήτηση αποσκευών ,BOOKINGS
128,18,Απολεσθέντα αντικείμενα,BOOKINGS
128,19,Φύλαξη αποσκευών,FLIGHTS
128,20,Υπηρεσίες για παιδιά,SHOPS
128,21,Ιατρικές υπηρεσίες,GENERAL
128,22,"Τράπεζες, ATMs και ταχυδρομείο",SHOPS
128,23,Ανταλλακτήρια συναλλάγματος,GENERAL
128,24,Τέχνη και πολιτισμός,SHOPS
128,25,E-parking,WEB
128,26,Χώροι στάθμευσης,GENERAL
128,27,Διαδικασίες στάθμευσης,BOOKINGS
128,28,Βοηθητικές υπηρεσίες μετακίνησης,FLIGHTS
128,29,Καταστήματα,SHOPS
128,30,Εστιατόρια-καφέ,GENERAL
128,31,Προσφορές και νέα προιόντα,FLIGHTS
128,32,Εγγύηση καλύτερης τιμής αγορών,BOOKINGS
128,33,Πρόσβαση στο αεροδρόμιο,FLIGHTS
128,34,Ταξί και λιμουζίνες,GENERAL
128,35,Οδηγίες για προκαθορισμένες διαδρομές προς αεροδρόμιο,WEB
128,36,Ηλεκτρονικό check-in,BOOKINGS
128,37,Πρόσβαση στο διαδίκτυο,WEB
128,38,Εφαρμογές για χρήση στο αεροδρόμιο,WEB
128,39,Εμπορικό πάρκο,SHOPS
128,40,Εκθεσιακό κέντρο,SHOPS
129,1,Πληροφορίες πτήσεων,ΠΤΗΣΕΙΣ
129,2,Απευθείας πτήσεις,ΠΤΗΣΕΙΣ
129,3,Πτήσεις μέσω Αθήνας,ΠΤΗΣΕΙΣ
129,4,Ενημέρωση πτήσεων,ΠΤΗΣΕΙΣ
129,5,Προσφορές εισιτηρίων,ΠΤΗΣΕΙΣ
129,6,Άφιξη επιβατών,ΠΤΗΣΕΙΣ
129,7,Μετεπιβίβαση επιβατών,ΠΤΗΣΕΙΣ
129,8,Ξενοδοχείο στο αεροδρόμιο,ΚΑΤΑΣΤΗΜΑΤΑ
129,9,Τουριστικές πληροφορίες,ΥΠΗΡΕΣΙΕΣ
