3,44,Υπηρεσίες αερομεταφορών,Πτήσεις-Κρατήσεις-Ενοικιάσεις
3,45,Ο στόλος μας,Διάφορες πληροφορίες
3,46,Ιστορία εταιρίας,Διάφορες πληροφορίες
3,47,Τεχνικές βάσεις και εγκαταστάσεις ,Διάφορες πληροφορίες
3,48,Συμμετοχή στο πρόγραμμα εξίσωσης κόστους μετακίνησης για τους νησιώτες,Προσφορές-Πόντοι-Μίλια
3,49,Ανταμοιβές για τις συνεργαζόμενες επιχειρήσεις ,Προσφορές-Πόντοι-Μίλια
3,50,Άλλη αεροπορική εταιρία στον όμιλο,Διάφορες πληροφορίες
5,1,Αγορά εσιτηρίου,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,2,Πληροφορίες κράτησης,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,3,Check-in  ,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,4,Κράτηση ξενοδοχείου,Ιστοσελίδα με ταξίδια
5,5,Ενοικίαση αυτοκινήτου,Ιστοσελίδα με ταξίδια
5,6,Διαχείριση κράτησης,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,7,Πρόγραμμα δρομολογίων,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,8,Προσφορές και διαγωνισμοί,Ιστοσελίδα με ταξίδια
5,9,Ημερολογίο πτήσεων με χαμηλές τιμές,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,10,Πρόσθετες υπηρεσίες πτήσεων,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,11,Οδηγός αεροδρομίου,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,12,Πληροφορίες αποσκευών,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,13,Πληροφορίες check-in,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,14,Επιλογές κατά την διάρκεια της πτήσης,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,15,Επιλογή θέσεων,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,16,Ειδικές περιπτώσεις πτήσεων/επιβατών,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,17,Αναβάθμιση σε διακεκριμένη θέση,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,18,Παροχές για οικογένειες,Αεροπορική εταιρεία
5,19,Ειδοποιήσεις/ενημερώσεις στο κινητό,Ιστοσελίδα με ταξίδια
5,20,"Εφαρμογή για Android, iOS",Αεροπορική εταιρεία
5,21,Εύρεση πτήσεων,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,22,Προορισμοί στην Ευρώπη,Ιστοσελίδα με ταξίδια
5,23,Κορυφαίοι προορισμοί,Ιστοσελίδα με ταξίδια
5,24,Ανακαλύψτε την Ελλάδα,Ιστοσελίδα με ταξίδια
5,25,Χάρτης δρομολογίων,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,26,Εγγραφή στο πρόγραμμα επιβράβευσης,Αεροπορική εταιρεία
5,27,Όροι και προϋποθέσεις συμμετοχής στο πρόγραμμα επιβράβευσης,Αεροπορική εταιρεία
5,28,Οι κατηγορίες και τα προνόμοια της κάθε βαθμίδας,Αεροπορική εταιρεία
5,29,Συγκέντρωση πόντων από πτήσεις,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,30,Εξαργύρωση των πόντων σας σε αγορές,Ιστοσελίδα με ταξίδια
5,31,Δίκτυο συνεργατών του προγράμματος επιβράβευσης,Αεροπορική εταιρεία
5,32,Αγορά και μεταφορά πόντων από πτήσεις,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,33,Εμπειρίες που μπορείτε να ζήσετε,Ιστοσελίδα με ταξίδια
5,34,Προτάσεις για συμμετοχή σε εκδηλώσεις,Αεροπορική εταιρεία
5,35,Υπολογιστής πόντων για συγκεκριμένη πτήση,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,36,Πρόγραμμα επιβράβευσης- Ο λογαριασμός μου,Ιστοσελίδα με ταξίδια
5,37,Το προφίλ μου,Ιστοσελίδα με ταξίδια
5,38,Οι επόμενες κρατήσεις μου,Ιστοσελίδα με ταξίδια
5,39,Προσθήκη κράτησης,Ιστοσελίδα με ταξίδια
5,40,Τα προνόμοια της κατηγορίας που ανήκω,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,41,Τα κουπόνια που δικαιούμαι,Αεροπορική εταιρεία
5,42,Η αποστολή της εταιρίας,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,43,Προφίλ εταιρίας,Ιστοσελίδα με ταξίδια
5,44,Υπηρεσίες αερομεταφορών,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
5,45,Ο στόλος μας,Αεροπορική εταιρεία
5,46,Ιστορία εταιρίας,Αεροπορική εταιρεία
5,47,Τεχνικές βάσεις και εγκαταστάσεις ,Αεροπορική εταιρεία
5,48,Συμμετοχή στο πρόγραμμα εξίσωσης κόστους μετακίνησης για τους νησιώτες,Αεροπορική εταιρεία
5,49,Ανταμοιβές για τις συνεργαζόμενες επιχειρήσεις ,Αεροπορική εταιρεία
5,50,Άλλη αεροπορική εταιρία στον όμιλο,Ηλεκτρονική αγορά αεροπορικού εισητηρίου
6,1,Αγορά εσιτηρίου,Οργάνωση Ταξιδιού
6,2,Πληροφορίες κράτησης,Οργάνωση Ταξιδιού
6,3,Check-in  ,Οργάνωση Ταξιδιού
6,4,Κράτηση ξενοδοχείου,Οργάνωση Ταξιδιού
6,5,Ενοικίαση αυτοκινήτου,Οργάνωση Ταξιδιού
6,6,Διαχείριση κράτησης,Οργάνωση Ταξιδιού
6,7,Πρόγραμμα δρομολογίων,Οργάνωση Ταξιδιού
6,8,Προσφορές και διαγωνισμοί,Πληροφόριες για την Εταιρία
6,9,Ημερολογίο πτήσεων με χαμηλές τιμές,Οργάνωση Ταξιδιού
6,10,Πρόσθετες υπηρεσίες πτήσεων,Πρόσθετες Πληροφορίες
6,11,Οδηγός αεροδρομίου,Πληροφόριες για την Εταιρία
6,12,Πληροφορίες αποσκευών,Οργάνωση Ταξιδιού
6,13,Πληροφορίες check-in,Οργάνωση Ταξιδιού
6,14,Επιλογές κατά την διάρκεια της πτήσης,Πρόσθετες Πληροφορίες
6,15,Επιλογή θέσεων,Οργάνωση Ταξιδιού
6,16,Ειδικές περιπτώσεις πτήσεων/επιβατών,Πρόσθετες Πληροφορίες
6,17,Αναβάθμιση σε διακεκριμένη θέση,Υπηρεσίες και πληροφορίες για τα μέλη
6,18,Παροχές για οικογένειες,Πρόσθετες Πληροφορίες
6,19,Ειδοποιήσεις/ενημερώσεις στο κινητό,Πρόσθετες Πληροφορίες
6,20,"Εφαρμογή για Android, iOS",Πρόσθετες Πληροφορίες
6,21,Εύρεση πτήσεων,Οργάνωση Ταξιδιού
6,22,Προορισμοί στην Ευρώπη,Προορισμοί
6,23,Κορυφαίοι προορισμοί,Προορισμοί
6,24,Ανακαλύψτε την Ελλάδα,Προορισμοί
6,25,Χάρτης δρομολογίων,Οργάνωση Ταξιδιού
6,26,Εγγραφή στο πρόγραμμα επιβράβευσης,Υπηρεσίες και πληροφορίες για τα μέλη
6,27,Όροι και προϋποθέσεις συμμετοχής στο πρόγραμμα επιβράβευσης,Υπηρεσίες και πληροφορίες για τα μέλη
6,28,Οι κατηγορίες και τα προνόμοια της κάθε βαθμίδας,Υπηρεσίες και πληροφορίες για τα μέλη
6,29,Συγκέντρωση πόντων από πτήσεις,Υπηρεσίες και πληροφορίες για τα μέλη
6,30,Εξαργύρωση των πόντων σας σε αγορές,Υπηρεσίες και πληροφορίες για τα μέλη
6,31,Δίκτυο συνεργατών του προγράμματος επιβράβευσης,Υπηρεσίες και πληροφορίες για τα μέλη
6,32,Αγορά και μεταφορά πόντων από πτήσεις,Υπηρεσίες και πληροφορίες για τα μέλη
6,33,Εμπειρίες που μπορείτε να ζήσετε,Προορισμοί
6,34,Προτάσεις για συμμετοχή σε εκδηλώσεις,Πληροφόριες για την Εταιρία
6,35,Υπολογιστής πόντων για συγκεκριμένη πτήση,Υπηρεσίες και πληροφορίες για τα μέλη
6,36,Πρόγραμμα επιβράβευσης- Ο λογαριασμός μου,Υπηρεσίες και πληροφορίες για τα μέλη
6,37,Το προφίλ μου,Υπηρεσίες και πληροφορίες για τα μέλη
6,38,Οι επόμενες κρατήσεις μου,Οργάνωση Ταξιδιού
6,39,Προσθήκη κράτησης,Οργάνωση Ταξιδιού
6,40,Τα προνόμοια της κατηγορίας που ανήκω,Υπηρεσίες και πληροφορίες για τα μέλη
6,41,Τα κουπόνια που δικαιούμαι,Υπηρεσίες και πληροφορίες για τα μέλη
6,42,Η αποστολή της εταιρίας,Πληροφόριες για την Εταιρία
6,43,Προφίλ εταιρίας,Πληροφόριες για την Εταιρία
6,44,Υπηρεσίες αερομεταφορών,Πληροφόριες για την Εταιρία
6,45,Ο στόλος μας,Πληροφόριες για την Εταιρία
6,46,Ιστορία εταιρίας,Πληροφόριες για την Εταιρία
6,47,Τεχνικές βάσεις και εγκαταστάσεις ,Πληροφόριες για την Εταιρία
6,48,Συμμετοχή στο πρόγραμμα εξίσωσης κόστους μετακίνησης για τους νησιώτες,Πρόσθετες Πληροφορίες
6,49,Ανταμοιβές για τις συνεργαζόμενες επιχειρήσεις ,Πληροφόριες για την Εταιρία
6,50,Άλλη αεροπορική εταιρία στον όμιλο,Πληροφόριες για την Εταιρία
7,1,Αγορά εσιτηρίου,Διαδικασία Κράτησης
7,2,Πληροφορίες κράτησης,Διαδικασία Κράτησης
7,3,Check-in  ,Διαδικασία Κράτησης
7,4,Κράτηση ξενοδοχείου,Υπηρεσίες και Δυνατότητες κατά την Άφιξη
7,5,Ενοικίαση αυτοκινήτου,Υπηρεσίες και Δυνατότητες κατά την Άφιξη
7,6,Διαχείριση κράτησης,Διαχείριση Προφίλ
7,7,Πρόγραμμα δρομολογίων,Διαδικασία Κράτησης
7,8,Προσφορές και διαγωνισμοί,Πόντοι και άλλα Προνόμοια
7,9,Ημερολογίο πτήσεων με χαμηλές τιμές,Διαδικασία Κράτησης
7,10,Πρόσθετες υπηρεσίες πτήσεων,Πληροφορίες για εταιρεία
7,11,Οδηγός αεροδρομίου,Πληροφορίες για εταιρεία
7,12,Πληροφορίες αποσκευών,Διαδικασία Κράτησης
7,13,Πληροφορίες check-in,Διαχείριση Προφίλ
7,14,Επιλογές κατά την διάρκεια της πτήσης,Πληροφορίες για εταιρεία
7,15,Επιλογή θέσεων,Διαδικασία Κράτησης
7,16,Ειδικές περιπτώσεις πτήσεων/επιβατών,Πληροφορίες για εταιρεία
7,17,Αναβάθμιση σε διακεκριμένη θέση,Διαδικασία Κράτησης
7,18,Παροχές για οικογένειες,Πληροφορίες για εταιρεία
7,19,Ειδοποιήσεις/ενημερώσεις στο κινητό,Διαχείριση Προφίλ
7,20,"Εφαρμογή για Android, iOS",Διαχείριση Προφίλ
7,21,Εύρεση πτήσεων,Διαδικασία Κράτησης
7,22,Προορισμοί στην Ευρώπη,Επιλογές Διακοπών
7,23,Κορυφαίοι προορισμοί,Επιλογές Διακοπών
7,24,Ανακαλύψτε την Ελλάδα,Επιλογές Διακοπών
7,25,Χάρτης δρομολογίων,Διαδικασία Κράτησης
7,26,Εγγραφή στο πρόγραμμα επιβράβευσης,Πόντοι και άλλα Προνόμοια
7,27,Όροι και προϋποθέσεις συμμετοχής στο πρόγραμμα επιβράβευσης,Πόντοι και άλλα Προνόμοια
7,28,Οι κατηγορίες και τα προνόμοια της κάθε βαθμίδας,Πόντοι και άλλα Προνόμοια
7,29,Συγκέντρωση πόντων από πτήσεις,Πόντοι και άλλα Προνόμοια
7,30,Εξαργύρωση των πόντων σας σε αγορές,Πόντοι και άλλα Προνόμοια
7,31,Δίκτυο συνεργατών του προγράμματος επιβράβευσης,Πόντοι και άλλα Προνόμοια
7,32,Αγορά και μεταφορά πόντων από πτήσεις,Πόντοι και άλλα Προνόμοια
7,33,Εμπειρίες που μπορείτε να ζήσετε,Υπηρεσίες και Δυνατότητες κατά την Άφιξη
7,34,Προτάσεις για συμμετοχή σε εκδηλώσεις,Υπηρεσίες και Δυνατότητες κατά την Άφιξη
7,35,Υπολογιστής πόντων για συγκεκριμένη πτήση,Πόντοι και άλλα Προνόμοια
7,36,Πρόγραμμα επιβράβευσης- Ο λογαριασμός μου,Διαχείριση Προφίλ
7,37,Το προφίλ μου,Διαχείριση Προφίλ
7,38,Οι επόμενες κρατήσεις μου,Διαχείριση Προφίλ
7,39,Προσθήκη κράτησης,Διαδικασία Κράτησης
7,40,Τα προνόμοια της κατηγορίας που ανήκω,Πληροφορίες για εταιρεία
7,41,Τα κουπόνια που δικαιούμαι,Πόντοι και άλλα Προνόμοια
7,42,Η αποστολή της εταιρίας,Πληροφορίες για εταιρεία
7,43,Προφίλ εταιρίας,Πληροφορίες για εταιρεία
7,44,Υπηρεσίες αερομεταφορών,Πληροφορίες για εταιρεία
7,45,Ο στόλος μας,Πληροφορίες για εταιρεία
7,46,Ιστορία εταιρίας,Πληροφορίες για εταιρεία
7,47,Τεχνικές βάσεις και εγκαταστάσεις ,Πληροφορίες για εταιρεία
7,48,Συμμετοχή στο πρόγραμμα εξίσωσης κόστους μετακίνησης για τους νησιώτες,Πόντοι και άλλα Προνόμοια
7,49,Ανταμοιβές για τις συνεργαζόμενες επιχειρήσεις ,Πόντοι και άλλα Προνόμοια
7,50,Άλλη αεροπορική εταιρία στον όμιλο,Πληροφορίες για εταιρεία
8,1,Αγορά εσιτηρίου,Υπηρεσίες πτήσης
8,2,Πληροφορίες κράτησης,Πελάτης
8,3,Check-in  ,Υπηρεσίες πτήσης
8,4,Κράτηση ξενοδοχείου,πρόσθετες υπηρεσίες
8,5,Ενοικίαση αυτοκινήτου,Υπηρεσίες πτήσης
8,6,Διαχείριση κράτησης,Υπηρεσίες πτήσης
8,7,Πρόγραμμα δρομολογίων,Υπηρεσίες πτήσης
8,8,Προσφορές και διαγωνισμοί,Εταιρεία
8,9,Ημερολογίο πτήσεων με χαμηλές τιμές,Υπηρεσίες πτήσης
8,10,Πρόσθετες υπηρεσίες πτήσεων,Υπηρεσίες πτήσης
8,11,Οδηγός αεροδρομίου,Υπηρεσίες πτήσης
8,12,Πληροφορίες αποσκευών,Υπηρεσίες πτήσης
8,13,Πληροφορίες check-in,Υπηρεσίες πτήσης
8,14,Επιλογές κατά την διάρκεια της πτήσης,Υπηρεσίες πτήσης
8,15,Επιλογή θέσεων,Υπηρεσίες πτήσης
8,16,Ειδικές περιπτώσεις πτήσεων/επιβατών,Υπηρεσίες πτήσης
8,17,Αναβάθμιση σε διακεκριμένη θέση,πρόσθετες υπηρεσίες
8,18,Παροχές για οικογένειες,Υπηρεσίες πτήσης
8,19,Ειδοποιήσεις/ενημερώσεις στο κινητό,Πελάτης
8,20,"Εφαρμογή για Android, iOS",πρόσθετες υπηρεσίες
8,21,Εύρεση πτήσεων,πρόσθετες υπηρεσίες
8,22,Προορισμοί στην Ευρώπη,πρόσθετες υπηρεσίες
8,23,Κορυφαίοι προορισμοί,Εταιρεία
8,24,Ανακαλύψτε την Ελλάδα,Εταιρεία
8,25,Χάρτης δρομολογίων,Υπηρεσίες πτήσης
8,26,Εγγραφή στο πρόγραμμα επιβράβευσης,πρόσθετες υπηρεσίες
8,27,Όροι και προϋποθέσεις συμμετοχής στο πρόγραμμα επιβράβευσης,πρόσθετες υπηρεσίες
8,28,Οι κατηγορίες και τα προνόμοια της κάθε βαθμίδας,πρόσθετες υπηρεσίες
8,29,Συγκέντρωση πόντων από πτήσεις,Εταιρεία
8,30,Εξαργύρωση των πόντων σας σε αγορές,Πελάτης
8,31,Δίκτυο συνεργατών του προγράμματος επιβράβευσης,πρόσθετες υπηρεσίες
8,32,Αγορά και μεταφορά πόντων από πτήσεις,πρόσθετες υπηρεσίες
8,33,Εμπειρίες που μπορείτε να ζήσετε,πρόσθετες υπηρεσίες
8,34,Προτάσεις για συμμετοχή σε εκδηλώσεις,πρόσθετες υπηρεσίες
8,35,Υπολογιστής πόντων για συγκεκριμένη πτήση,Υπηρεσίες πτήσης
8,36,Πρόγραμμα επιβράβευσης- Ο λογαριασμός μου,πρόσθετες υπηρεσίες
8,37,Το προφίλ μου,Πελάτης
8,38,Οι επόμενες κρατήσεις μου,Υπηρεσίες πτήσης
8,39,Προσθήκη κράτησης,Υπηρεσίες πτήσης
8,40,Τα προνόμοια της κατηγορίας που ανήκω,Εταιρεία
8,41,Τα κουπόνια που δικαιούμαι,Πελάτης
8,42,Η αποστολή της εταιρίας,Εταιρεία
8,43,Προφίλ εταιρίας,Εταιρεία
8,44,Υπηρεσίες αερομεταφορών,Υπηρεσίες πτήσης
8,45,Ο στόλος μας,Εταιρεία
8,46,Ιστορία εταιρίας,Εταιρεία
8,47,Τεχνικές βάσεις και εγκαταστάσεις ,Εταιρεία
8,48,Συμμετοχή στο πρόγραμμα εξίσωσης κόστους μετακίνησης για τους νησιώτες,Εταιρεία
8,49,Ανταμοιβές για τις συνεργαζόμενες επιχειρήσεις ,Εταιρεία
8,50,Άλλη αεροπορική εταιρία στον όμιλο,Εταιρεία
9,1,Αγορά εσιτηρίου,ΠΤΗΣΕΙΣ
9,2,Πληροφορίες κράτησης,ΤΑΞΙΔΙ
9,3,Check-in  ,ΠΤΗΣΕΙΣ
9,4,Κράτηση ξενοδοχείου,ΤΑΞΙΔΙ
9,5,Ενοικίαση αυτοκινήτου,ΤΑΞΙΔΙ
9,6,Διαχείριση κράτησης,ΤΑΞΙΔΙ
9,7,Πρόγραμμα δρομολογίων,ΠΤΗΣΕΙΣ
9,8,Προσφορές και διαγωνισμοί,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,9,Ημερολογίο πτήσεων με χαμηλές τιμές,ΠΤΗΣΕΙΣ
9,10,Πρόσθετες υπηρεσίες πτήσεων,ΠΤΗΣΕΙΣ
9,11,Οδηγός αεροδρομίου,ΠΤΗΣΕΙΣ
9,12,Πληροφορίες αποσκευών,ΠΤΗΣΕΙΣ
9,13,Πληροφορίες check-in,ΠΤΗΣΕΙΣ
9,14,Επιλογές κατά την διάρκεια της πτήσης,ΠΤΗΣΕΙΣ
9,15,Επιλογή θέσεων,ΠΤΗΣΕΙΣ
9,16,Ειδικές περιπτώσεις πτήσεων/επιβατών,ΠΤΗΣΕΙΣ
9,17,Αναβάθμιση σε διακεκριμένη θέση,ΠΤΗΣΕΙΣ
9,18,Παροχές για οικογένειες,ΤΑΞΙΔΙ
9,19,Ειδοποιήσεις/ενημερώσεις στο κινητό,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,20,"Εφαρμογή για Android, iOS",ΤΑΞΙΔΙ
9,21,Εύρεση πτήσεων,ΠΤΗΣΕΙΣ
9,22,Προορισμοί στην Ευρώπη,ΠΤΗΣΕΙΣ
9,23,Κορυφαίοι προορισμοί,ΤΑΞΙΔΙ
9,24,Ανακαλύψτε την Ελλάδα,ΤΑΞΙΔΙ
9,25,Χάρτης δρομολογίων,ΠΤΗΣΕΙΣ
9,26,Εγγραφή στο πρόγραμμα επιβράβευσης,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,27,Όροι και προϋποθέσεις συμμετοχής στο πρόγραμμα επιβράβευσης,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,28,Οι κατηγορίες και τα προνόμοια της κάθε βαθμίδας,ΠΤΗΣΕΙΣ
9,29,Συγκέντρωση πόντων από πτήσεις,ΠΤΗΣΕΙΣ
9,30,Εξαργύρωση των πόντων σας σε αγορές,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,31,Δίκτυο συνεργατών του προγράμματος επιβράβευσης,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,32,Αγορά και μεταφορά πόντων από πτήσεις,ΠΤΗΣΕΙΣ
9,33,Εμπειρίες που μπορείτε να ζήσετε,ΤΑΞΙΔΙ
9,34,Προτάσεις για συμμετοχή σε εκδηλώσεις,ΤΑΞΙΔΙ
9,35,Υπολογιστής πόντων για συγκεκριμένη πτήση,ΠΤΗΣΕΙΣ
9,36,Πρόγραμμα επιβράβευσης- Ο λογαριασμός μου,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,37,Το προφίλ μου,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,38,Οι επόμενες κρατήσεις μου,ΤΑΞΙΔΙ
9,39,Προσθήκη κράτησης,ΤΑΞΙΔΙ
9,40,Τα προνόμοια της κατηγορίας που ανήκω,ΠΤΗΣΕΙΣ
9,41,Τα κουπόνια που δικαιούμαι,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,42,Η αποστολή της εταιρίας,ΠΤΗΣΕΙΣ
9,43,Προφίλ εταιρίας,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,44,Υπηρεσίες αερομεταφορών,ΠΤΗΣΕΙΣ
9,45,Ο στόλος μας,ΠΤΗΣΕΙΣ
9,46,Ιστορία εταιρίας,ΠΤΗΣΕΙΣ
9,47,Τεχνικές βάσεις και εγκαταστάσεις ,ΠΤΗΣΕΙΣ
9,48,Συμμετοχή στο πρόγραμμα εξίσωσης κόστους μετακίνησης για τους νησιώτες,ΠΤΗΣΕΙΣ
9,49,Ανταμοιβές για τις συνεργαζόμενες επιχειρήσεις ,ΠΡΟΓΡΑΜΜΑ ΕΠΙΒΡΑΒΕΥΣΗΣ
9,50,Άλλη αεροπορική εταιρία στον όμιλο,ΠΤΗΣΕΙΣ
10,1,Αγορά εσιτηρίου,Αρχική
10,2,Πληροφορίες κράτησης,Η πτήση μου
10,3,Check-in  ,Η πτήση μου
10,4,Κράτηση ξενοδοχείου,Πρόσθετες υπηρεσίες
10,5,Ενοικίαση αυτοκινήτου,Πρόσθετες υπηρεσίες
10,6,Διαχείριση κράτησης,Η πτήση μου
10,7,Πρόγραμμα δρομολογίων,Αρχική
10,8,Προσφορές και διαγωνισμοί,Πρόγραμμα ανταμοιβής
10,9,Ημερολογίο πτήσεων με χαμηλές τιμές,Αρχική
10,10,Πρόσθετες υπηρεσίες πτήσεων,Πρόσθετες υπηρεσίες
10,11,Οδηγός αεροδρομίου,Περισσότερα
10,12,Πληροφορίες αποσκευών,Η πτήση μου
10,13,Πληροφορίες check-in,Η πτήση μου
10,14,Επιλογές κατά την διάρκεια της πτήσης,Η πτήση μου
10,15,Επιλογή θέσεων,Η πτήση μου
10,16,Ειδικές περιπτώσεις πτήσεων/επιβατών,Πρόσθετες υπηρεσίες
10,17,Αναβάθμιση σε διακεκριμένη θέση,Η πτήση μου
10,18,Παροχές για οικογένειες,Πρόσθετες υπηρεσίες
10,19,Ειδοποιήσεις/ενημερώσεις στο κινητό,Αρχική
10,20,"Εφαρμογή για Android, iOS",Αρχική
10,21,Εύρεση πτήσεων,Αρχική
10,22,Προορισμοί στην Ευρώπη,Αρχική
10,23,Κορυφαίοι προορισμοί,Αρχική
10,24,Ανακαλύψτε την Ελλάδα,Περισσότερα
10,25,Χάρτης δρομολογίων,Περισσότερα
10,26,Εγγραφή στο πρόγραμμα επιβράβευσης,Το προφίλ μου
10,27,Όροι και προϋποθέσεις συμμετοχής στο πρόγραμμα επιβράβευσης,Πρόγραμμα ανταμοιβής
10,28,Οι κατηγορίες και τα προνόμοια της κάθε βαθμίδας,Το προφίλ μου
10,29,Συγκέντρωση πόντων από πτήσεις,Πρόγραμμα ανταμοιβής
10,30,Εξαργύρωση των πόντων σας σε αγορές,Το προφίλ μου
10,31,Δίκτυο συνεργατών του προγράμματος επιβράβευσης,Πρόγραμμα ανταμοιβής
10,32,Αγορά και μεταφορά πόντων από πτήσεις,Πρόγραμμα ανταμοιβής
